epoch,lsl_ts,unix_ts,TP9,AF7,AF8,TP10,AUX
367122,367122.56098395,1701917273.0,-63.96484375,-28.3203125,-28.80859375,-44.43359375,89.84375
367122,367122.5653149,1701917273.0,-59.08203125,-32.2265625,-35.15625,-53.22265625,-11.71875
367122,367122.56964585,1701917273.0,-63.96484375,-34.66796875,-56.15234375,-60.05859375,-230.46875
367122,367122.5739768,1701917273.0,-69.82421875,-43.9453125,-53.7109375,-64.453125,-137.20703125
367122,367122.57830775,1701917273.0,-66.89453125,-45.41015625,-41.9921875,-60.546875,-127.9296875
367122,367122.5826387,1701917273.0,-51.7578125,-40.0390625,-43.9453125,-51.7578125,-132.32421875
367122,367122.58696965,1701917273.0,-55.17578125,-50.78125,-50.78125,-62.01171875,-117.1875
367122,367122.5913006,1701917273.0,-62.98828125,-48.33984375,-52.24609375,-64.453125,58.59375
367122,367122.59563155,1701917273.0,-55.6640625,-40.52734375,-51.26953125,-53.7109375,411.62109375
367122,367122.5999625,1701917273.0,-48.33984375,-43.9453125,-55.6640625,-54.19921875,128.41796875
367122,367122.60429345,1701917273.0,-42.48046875,-40.52734375,-57.12890625,-58.10546875,-189.94140625
367122,367122.6086244,1701917273.0,-45.41015625,-40.52734375,-43.45703125,-55.17578125,-104.00390625
367122,367122.61170587497,1701917273.0,-44.43359375,-40.0390625,-34.66796875,-58.59375,-128.90625
367122,367122.61478735,1701917273.0,-31.25,-33.203125,-29.78515625,-54.6875,-159.66796875
367122,367122.617868825,1701917273.0,-33.69140625,-36.1328125,-33.203125,-55.6640625,-18.06640625
367122,367122.6209503,1701917273.0,-41.50390625,-36.62109375,-40.52734375,-64.94140625,22.94921875
367122,367122.624031775,1701917273.0,-38.57421875,-23.4375,-38.0859375,-57.12890625,-74.70703125
367122,367122.62711324997,1701917273.0,-41.50390625,-18.5546875,-52.734375,-56.15234375,-62.5
367122,367122.630194725,1701917273.0,-38.0859375,-20.99609375,-49.8046875,-54.6875,97.65625
367122,367122.6332762,1701917273.0,-45.8984375,-26.85546875,-28.3203125,-52.24609375,175.29296875
367122,367122.636357675,1701917273.0,-55.6640625,-22.4609375,-37.59765625,-54.19921875,-41.9921875
367122,367122.63943915,1701917273.0,-47.36328125,-14.6484375,-41.50390625,-53.22265625,-173.33984375
367122,367122.642520625,1701917273.0,-32.71484375,-21.484375,-38.57421875,-44.43359375,-185.05859375
367122,367122.6456021,1701917273.0,-26.85546875,-20.01953125,-40.52734375,-35.64453125,-86.9140625
367122,367122.649026725,1701917273.0,-30.76171875,-24.90234375,-42.48046875,-49.8046875,-69.82421875
367122,367122.65245135,1701917273.0,-22.4609375,-31.73828125,-48.33984375,-61.03515625,-160.64453125
367122,367122.65587597503,1701917273.0,-7.8125,-22.94921875,-47.36328125,-53.7109375,-116.69921875
367122,367122.6593006,1701917273.0,-0.48828125,-20.5078125,-31.73828125,-40.0390625,-79.1015625
367122,367122.662725225,1701917273.0,0.0,-23.4375,-29.78515625,-41.015625,-118.1640625
367122,367122.66614985,1701917273.0,9.27734375,-18.06640625,-31.25,-41.9921875,-86.9140625
367122,367122.66957447503,1701917273.0,21.484375,-16.11328125,-10.7421875,-25.390625,40.0390625
367122,367122.6729991,1701917273.0,6.34765625,-23.92578125,-13.671875,-16.6015625,493.1640625
367122,367122.676423725,1701917273.0,-10.25390625,-21.484375,-20.5078125,-31.25,358.88671875
367122,367122.67984835,1701917273.0,8.7890625,-12.6953125,-2.9296875,-30.2734375,-104.00390625
367122,367122.68327297503,1701917273.0,23.92578125,-13.18359375,7.32421875,-21.484375,-114.74609375
367122,367122.6866976,1701917273.0,23.4375,-7.8125,13.18359375,-12.6953125,-94.7265625
367122,367122.691543725,1701917273.0,19.04296875,-4.8828125,26.85546875,-2.44140625,-56.640625
367122,367122.69638985,1701917273.0,20.01953125,-3.90625,40.0390625,-4.39453125,-96.6796875
367122,367122.701235975,1701917273.0,26.85546875,2.9296875,49.31640625,-4.8828125,-150.87890625
367122,367122.7060821,1701917273.0,30.2734375,4.39453125,53.7109375,1.953125,-147.4609375
367122,367122.710928225,1701917273.0,26.85546875,1.953125,60.05859375,4.39453125,-53.22265625
367122,367122.71577435,1701917273.0,9.27734375,-6.8359375,63.96484375,-5.37109375,-13.18359375
367122,367122.720620475,1701917273.0,-3.41796875,-11.71875,60.05859375,-10.25390625,232.91015625
367122,367122.72546660004,1701917273.0,15.625,-0.48828125,46.38671875,-10.7421875,216.796875
367122,367122.730312725,1701917273.0,20.01953125,5.859375,41.9921875,-18.06640625,-65.4296875
367122,367122.73515885003,1701917273.0,12.6953125,6.8359375,45.8984375,-16.11328125,-15.625
367122,367122.740004975,1701917273.0,12.6953125,5.859375,34.66796875,-16.6015625,14.16015625
367122,367122.7448511,1701917273.0,7.32421875,3.90625,36.62109375,-14.6484375,-54.19921875
367122,367122.74855330004,1701917274.0,18.06640625,4.8828125,54.6875,0.0,-57.12890625
367122,367122.7522555,1701917274.0,15.625,-0.48828125,43.45703125,-12.20703125,-36.1328125
367122,367122.7559577,1701917274.0,4.39453125,4.39453125,32.71484375,-24.90234375,-61.03515625
367122,367122.75965990004,1701917274.0,7.32421875,13.18359375,39.0625,-23.4375,-19.53125
367122,367122.7633621,1701917274.0,15.625,12.20703125,32.2265625,-19.04296875,-12.20703125
367122,367122.7670643,1701917274.0,20.01953125,7.8125,27.34375,-4.39453125,175.29296875
367122,367122.77076650003,1701917274.0,19.53125,7.8125,16.11328125,-4.39453125,255.859375
367122,367122.7744687,1701917274.0,16.11328125,10.25390625,8.7890625,-12.6953125,12.6953125
367122,367122.7781709,1701917274.0,16.11328125,10.25390625,3.90625,-18.5546875,-37.59765625
367122,367122.78187310003,1701917274.0,20.01953125,9.765625,3.90625,-9.765625,211.9140625
367122,367122.7855753,1701917274.0,11.23046875,4.8828125,12.6953125,-0.9765625,402.34375
367122,367122.7892775,1701917274.0,8.7890625,9.27734375,10.7421875,-13.18359375,77.63671875
367122,367122.7934005,1701917274.0,15.13671875,23.92578125,11.71875,-10.25390625,-153.80859375
367122,367122.7975235,1701917274.0,4.8828125,22.4609375,11.71875,-2.44140625,-139.16015625
367122,367122.8016465,1701917274.0,-11.23046875,14.16015625,3.90625,-6.8359375,-111.81640625
367122,367122.80576950003,1701917274.0,-9.765625,1.953125,19.04296875,1.953125,-229.98046875
367122,367122.8098925,1701917274.0,-5.37109375,-5.859375,27.83203125,17.578125,-203.125
367122,367122.8140155,1701917274.0,-9.765625,-0.48828125,20.01953125,14.16015625,-15.625
367122,367122.81813850004,1701917274.0,-22.4609375,-10.25390625,2.44140625,-9.27734375,-29.296875
367122,367122.8222615,1701917274.0,-28.3203125,-24.90234375,-14.6484375,-31.73828125,-107.421875
367122,367122.8263845,1701917274.0,-20.5078125,-22.94921875,-21.484375,-34.1796875,-216.30859375
367122,367122.83050750004,1701917274.0,-16.11328125,-16.6015625,-28.3203125,-20.01953125,-83.984375
367122,367122.8346305,1701917274.0,-29.296875,-17.578125,-35.64453125,-22.4609375,-42.48046875
367122,367122.8387535,1701917274.0,-32.71484375,-20.01953125,-43.9453125,-43.9453125,-258.7890625
367122,367122.8426452167,1701917274.0,-34.1796875,-16.11328125,-53.7109375,-60.546875,-173.33984375
367122,367122.8465369333,1701917274.0,-23.4375,-11.71875,-59.08203125,-51.26953125,-9.765625
367122,367122.85042865004,1701917274.0,-23.4375,-5.859375,-59.5703125,-55.6640625,-114.74609375
367122,367122.8543203667,1701917274.0,-34.66796875,0.48828125,-57.6171875,-66.40625,-96.19140625
367122,367122.85821208335,1701917274.0,-33.203125,-3.41796875,-56.640625,-57.6171875,-104.4921875
367122,367122.8621038,1701917274.0,-35.15625,-14.6484375,-49.31640625,-52.734375,-106.4453125
367122,367122.86599551665,1701917274.0,-23.92578125,-0.9765625,-4.39453125,-51.26953125,-84.47265625
367122,367122.8698872333,1701917274.0,-20.99609375,15.13671875,23.92578125,-49.8046875,-116.69921875
367122,367122.87377894996,1701917274.0,-19.04296875,13.18359375,25.390625,-45.8984375,124.0234375
367122,367122.87767066667,1701917274.0,-13.18359375,11.71875,24.90234375,-39.55078125,332.51953125
367122,367122.8815623833,1701917274.0,-12.20703125,2.9296875,10.7421875,-38.57421875,20.01953125
367122,367122.8854541,1701917274.0,-6.8359375,5.37109375,7.8125,-40.0390625,-189.94140625
367122,367122.8893276333,1701917274.0,-4.8828125,5.37109375,-0.9765625,-36.1328125,-117.1875
367122,367122.89320116665,1701917274.0,-10.25390625,-8.30078125,-21.97265625,-39.0625,-146.484375
367122,367122.8970747,1701917274.0,-17.08984375,-16.6015625,-28.80859375,-43.9453125,-143.06640625
367122,367122.9009482333,1701917274.0,-26.3671875,-19.04296875,-36.62109375,-47.36328125,-227.05078125
367122,367122.90482176666,1701917274.0,-24.4140625,-30.2734375,-44.921875,-48.828125,-218.75
367122,367122.9086953,1701917274.0,-12.6953125,-37.109375,-46.38671875,-49.8046875,-100.5859375
367122,367122.91256883333,1701917274.0,-13.671875,-45.41015625,-58.10546875,-51.26953125,-87.890625
367122,367122.91644236667,1701917274.0,-22.94921875,-41.50390625,-62.01171875,-45.41015625,-127.9296875
367122,367122.9203159,1701917274.0,-21.97265625,-26.3671875,-48.33984375,-32.71484375,83.0078125
367122,367122.92418943334,1701917274.0,-20.01953125,-32.2265625,-39.0625,-39.55078125,38.57421875
367122,367122.9280629667,1701917274.0,-14.6484375,-41.9921875,-32.71484375,-45.41015625,-208.0078125
367122,367122.9319365,1701917274.0,-7.8125,-42.48046875,-36.62109375,-39.0625,-81.0546875
367122,367122.93541393336,1701917274.0,-9.765625,-30.76171875,-43.45703125,-40.52734375,-48.33984375
367122,367122.9388913667,1701917274.0,-14.16015625,-30.76171875,-54.19921875,-45.41015625,-114.74609375
367122,367122.9423688,1701917274.0,-20.99609375,-34.66796875,-50.29296875,-52.24609375,-208.984375
