epoch,lsl_ts,unix_ts,TP9,AF7,AF8,TP10,AUX
366304,366304.61594012496,1701916455.0,13.18359375,-61.5234375,-17.578125,-2.44140625,113.76953125
366304,366304.6206493,1701916455.0,16.11328125,-44.43359375,-13.18359375,2.44140625,-41.9921875
366304,366304.625358475,1701916455.0,-34.1796875,-34.66796875,-6.34765625,6.8359375,-88.37890625
366304,366304.63006765,1701916455.0,-48.828125,-27.83203125,8.7890625,-3.90625,105.95703125
366304,366304.63477682497,1701916455.0,-17.578125,-23.4375,7.32421875,-13.671875,145.5078125
366304,366304.639486,1701916455.0,-5.859375,-32.2265625,-4.8828125,-18.5546875,44.43359375
366304,366304.64419517503,1701916455.0,-14.6484375,-35.64453125,2.44140625,-16.6015625,-36.62109375
366304,366304.64890435,1701916455.0,-40.0390625,-24.4140625,15.625,-8.30078125,96.19140625
366304,366304.653613525,1701916455.0,-44.921875,-22.94921875,4.8828125,-7.8125,301.7578125
366304,366304.6583227,1701916455.0,-26.3671875,-43.9453125,-8.7890625,-15.13671875,5.859375
366304,366304.66333836666,1701916455.0,-45.8984375,-29.296875,-3.90625,-2.9296875,-130.859375
366304,366304.6683540333,1701916455.0,-85.9375,-6.34765625,3.90625,0.0,-95.21484375
366304,366304.6733697,1701916455.0,-78.61328125,-11.23046875,1.46484375,-10.25390625,-34.1796875
366304,366304.6783853667,1701916455.0,-53.22265625,-19.04296875,-2.9296875,-16.11328125,-61.03515625
366304,366304.68340103334,1701916455.0,-34.66796875,-27.83203125,1.953125,-18.5546875,-150.87890625
366304,366304.6884167,1701916455.0,-37.109375,-37.59765625,-17.578125,-19.53125,-61.5234375
366304,366304.69343236665,1701916455.0,-62.98828125,-43.9453125,-39.55078125,-28.80859375,-123.046875
366304,366304.6984480333,1701916455.0,-57.6171875,-50.29296875,-49.31640625,-34.66796875,-246.09375
366304,366304.7034637,1701916455.0,-58.10546875,-50.78125,-49.8046875,-31.25,-299.8046875
366304,366304.7084793667,1701916455.0,-83.0078125,-43.45703125,-42.96875,-7.32421875,74.70703125
366304,366304.7134950333,1701916455.0,-115.72265625,-20.99609375,-43.45703125,-13.671875,229.00390625
366304,366304.7185107,1701916455.0,-115.234375,10.25390625,-46.38671875,-28.80859375,-107.91015625
366304,366304.72604068334,1701916456.0,-70.80078125,19.04296875,-47.8515625,-20.5078125,-104.98046875
366304,366304.73357066663,1701916456.0,-45.41015625,10.25390625,-57.12890625,-19.53125,-14.6484375
366304,366304.74110065,1701916456.0,-47.36328125,-2.44140625,-62.5,-23.4375,-87.890625
366304,366304.74863063334,1701916456.0,-39.0625,-18.06640625,-48.33984375,-29.296875,-183.59375
366304,366304.75616061664,1701916456.0,-44.921875,-37.59765625,-38.57421875,-29.296875,-145.01953125
366304,366304.7636906,1701916456.0,-59.5703125,-43.45703125,-34.66796875,-26.85546875,3.90625
366304,366304.77122058335,1701916456.0,-69.3359375,-45.41015625,-5.859375,-25.87890625,58.10546875
366304,366304.77875056665,1701916456.0,-72.75390625,-36.1328125,0.0,-31.73828125,-56.15234375
366304,366304.78628055,1701916456.0,-53.7109375,-28.3203125,-32.2265625,-23.92578125,85.44921875
366304,366304.79381053336,1701916456.0,-58.59375,-40.52734375,-57.6171875,-20.01953125,262.20703125
366304,366304.80134051666,1701916456.0,-73.2421875,-39.0625,-55.6640625,-13.18359375,-17.08984375
366304,366304.8088705,1701916456.0,-110.3515625,-37.59765625,-56.15234375,-18.5546875,-210.44921875
366304,366304.81075123337,1701916456.0,-116.69921875,-28.3203125,-66.89453125,-23.92578125,-52.734375
366304,366304.81263196666,1701916456.0,-106.93359375,-29.78515625,-63.96484375,-15.13671875,29.296875
366304,366304.8145127,1701916456.0,-92.7734375,-27.83203125,-62.5,-14.6484375,-123.53515625
366304,366304.8163934333,1701916456.0,-92.7734375,-25.87890625,-68.359375,-17.08984375,-163.57421875
366304,366304.81827416667,1701916456.0,-97.16796875,-28.3203125,-65.91796875,-13.671875,46.875
366304,366304.82015489996,1701916456.0,-53.22265625,-16.11328125,-56.15234375,-9.765625,96.19140625
366304,366304.8220356333,1701916456.0,-33.203125,1.953125,-48.828125,-7.8125,-20.5078125
366304,366304.8239163667,1701916456.0,-52.24609375,7.32421875,-44.921875,-13.18359375,79.1015625
366304,366304.82579709997,1701916456.0,-57.12890625,-1.46484375,-42.96875,-24.90234375,107.421875
366304,366304.8276778333,1701916456.0,-34.66796875,-3.90625,-30.76171875,-25.390625,-106.4453125
366304,366304.8295585666,1701916456.0,-30.2734375,5.859375,-20.01953125,-11.23046875,-176.26953125
366304,366304.8314393,1701916456.0,-59.5703125,17.578125,-24.90234375,3.41796875,-90.8203125
366304,366304.8326384833,1701916456.0,-97.16796875,24.90234375,-22.94921875,-5.37109375,17.08984375
366304,366304.83383766667,1701916456.0,-106.93359375,24.4140625,-9.765625,-14.16015625,-46.38671875
366304,366304.83503684995,1701916456.0,-104.98046875,20.5078125,-13.18359375,-9.765625,-209.9609375
366304,366304.8362360333,1701916456.0,-104.98046875,22.4609375,-23.4375,-10.7421875,-53.7109375
366304,366304.83743521664,1701916456.0,-124.51171875,15.13671875,-38.57421875,-23.4375,132.32421875
366304,366304.8386344,1701916456.0,-104.4921875,1.953125,-49.8046875,-31.25,0.9765625
366304,366304.83983358333,1701916456.0,-59.5703125,-2.44140625,-39.0625,-24.90234375,-96.6796875
366304,366304.8410327667,1701916456.0,-67.3828125,2.9296875,-34.1796875,-15.625,154.78515625
366304,366304.84223195,1701916456.0,-107.91015625,3.41796875,-38.57421875,-20.5078125,314.453125
366304,366304.8434311333,1701916456.0,-114.2578125,0.0,-32.71484375,-29.296875,-37.59765625
366304,366304.84463031666,1701916456.0,-74.70703125,11.23046875,-17.08984375,-18.06640625,-165.52734375
366304,366304.8458295,1701916456.0,-73.73046875,10.25390625,-27.34375,-14.6484375,-30.76171875
366304,366304.8481183333,1701916456.0,-104.98046875,6.34765625,-42.48046875,-25.390625,39.0625
366304,366304.85040716664,1701916456.0,-110.3515625,13.18359375,-28.3203125,-28.3203125,-74.21875
366304,366304.852696,1701916456.0,-86.9140625,22.4609375,-12.20703125,-12.20703125,-137.6953125
366304,366304.85498483334,1701916456.0,-68.359375,25.87890625,-10.7421875,-1.46484375,-58.59375
366304,366304.85727366665,1701916456.0,-82.03125,21.484375,-16.6015625,-6.34765625,-93.26171875
366304,366304.85956250003,1701916456.0,-121.58203125,22.94921875,-13.18359375,-19.53125,-115.234375
366304,366304.86185133335,1701916456.0,-134.765625,27.83203125,9.765625,-25.87890625,42.48046875
366304,366304.86414016667,1701916456.0,-116.2109375,23.4375,21.97265625,-14.6484375,265.13671875
366304,366304.866429,1701916456.0,-75.68359375,14.6484375,0.48828125,-4.8828125,558.10546875
366304,366304.8687178333,1701916456.0,-72.265625,1.953125,-20.99609375,-26.3671875,313.96484375
366304,366304.8710066667,1701916456.0,-91.30859375,-3.90625,-25.390625,-38.57421875,-20.99609375
366304,366304.8732955,1701916456.0,-89.84375,2.9296875,-30.2734375,-28.3203125,150.390625
366304,366304.8770496417,1701916456.0,-65.4296875,4.8828125,-29.296875,-26.3671875,107.421875
366304,366304.8808037833,1701916456.0,-55.17578125,7.8125,-16.6015625,-28.3203125,-123.046875
366304,366304.884557925,1701916456.0,-67.87109375,16.6015625,-11.23046875,-26.3671875,-85.44921875
366304,366304.8883120667,1701916456.0,-62.01171875,18.06640625,-6.8359375,-18.5546875,75.1953125
366304,366304.89206620835,1701916456.0,-33.69140625,11.23046875,41.9921875,-10.7421875,-67.3828125
366304,366304.89582035004,1701916456.0,-55.6640625,0.0,78.61328125,-9.765625,-158.69140625
366304,366304.89957449166,1701916456.0,-111.81640625,-4.39453125,68.359375,-24.90234375,-29.78515625
366304,366304.90332863334,1701916456.0,-84.9609375,-5.37109375,56.640625,-33.69140625,197.265625
366304,366304.907082775,1701916456.0,-30.2734375,-2.44140625,48.828125,-32.2265625,2.9296875
366304,366304.91083691665,1701916456.0,-0.48828125,8.30078125,42.96875,-28.3203125,-301.7578125
366304,366304.91459105833,1701916456.0,-10.25390625,14.6484375,34.1796875,-27.83203125,-80.56640625
366304,366304.9183452,1701916456.0,-1.46484375,6.34765625,16.11328125,-24.90234375,91.30859375
366304,366304.9230317417,1701916456.0,22.4609375,0.48828125,6.34765625,-20.5078125,-12.20703125
366304,366304.9277182834,1701916456.0,-9.27734375,0.48828125,3.41796875,-15.625,-60.546875
366304,366304.932404825,1701916456.0,-47.36328125,-6.8359375,-14.6484375,-22.94921875,-132.32421875
366304,366304.9370913667,1701916456.0,-57.6171875,-4.8828125,-26.85546875,-29.296875,-108.88671875
366304,366304.94177790836,1701916456.0,-46.875,-1.46484375,-30.2734375,-27.83203125,-141.11328125
366304,366304.94646445,1701916456.0,-31.25,6.8359375,-30.76171875,-19.53125,-143.06640625
366304,366304.95115099166,1701916456.0,-35.15625,14.6484375,-26.85546875,-9.27734375,270.99609375
366304,366304.95583753334,1701916456.0,-37.59765625,4.39453125,-28.3203125,-19.53125,350.09765625
366304,366304.960524075,1701916456.0,-38.0859375,1.46484375,-32.71484375,-30.76171875,-115.234375
366304,366304.9652106167,1701916456.0,-59.08203125,4.8828125,-24.90234375,-26.3671875,-247.55859375
366304,366304.9698971583,1701916456.0,-70.3125,10.7421875,-20.5078125,-21.484375,-145.5078125
366304,366304.9745837,1701916456.0,-62.98828125,12.6953125,-20.5078125,-26.85546875,-173.33984375
366304,366304.9784823,1701916456.0,-58.10546875,6.8359375,-22.4609375,-30.2734375,-131.34765625
366304,366304.9823809,1701916456.0,-59.08203125,4.39453125,-21.484375,-20.99609375,-44.921875
366304,366304.9862795,1701916456.0,-85.9375,0.48828125,-25.87890625,-11.23046875,-120.1171875
366304,366304.9901781,1701916456.0,-110.83984375,-11.23046875,-33.69140625,-18.06640625,-216.796875
366304,366304.9940767,1701916456.0,-101.07421875,-7.32421875,-34.1796875,-16.6015625,-181.640625
366304,366304.9979753,1701916456.0,-104.4921875,-0.48828125,-44.43359375,-7.32421875,10.7421875
366305,366305.0018739,1701916456.0,-92.7734375,0.9765625,-51.7578125,-5.37109375,40.0390625
366305,366305.0057725,1701916456.0,-99.609375,0.48828125,-56.15234375,-15.13671875,-96.6796875
366305,366305.0096711,1701916456.0,-93.75,0.48828125,-63.4765625,-13.18359375,-49.31640625
366305,366305.0135697,1701916456.0,-47.36328125,-0.9765625,-47.8515625,1.46484375,70.3125
366305,366305.0174683,1701916456.0,-21.97265625,-2.9296875,-46.38671875,10.25390625,280.76171875
366305,366305.0213669,1701916456.0,-36.1328125,-20.01953125,-72.265625,-8.30078125,96.19140625
366305,366305.0255775917,1701916456.0,-36.62109375,-32.2265625,-64.94140625,-14.6484375,-250.9765625
366305,366305.02978828334,1701916456.0,-37.109375,-27.83203125,-32.2265625,1.953125,-151.3671875
366305,366305.033998975,1701916456.0,-25.390625,-21.97265625,-32.71484375,13.18359375,-70.80078125
366305,366305.0382096667,1701916456.0,-26.85546875,-14.6484375,-47.8515625,18.5546875,-128.90625
366305,366305.04242035834,1701916456.0,-62.5,-15.625,-45.8984375,8.7890625,-190.4296875
366305,366305.04663105,1701916456.0,-54.6875,-20.99609375,-45.41015625,4.39453125,-73.2421875
366305,366305.0508417417,1701916456.0,-42.48046875,-20.5078125,-30.76171875,10.7421875,-58.10546875
366305,366305.05505243334,1701916456.0,-55.17578125,-15.13671875,-23.4375,12.6953125,-140.13671875
366305,366305.059263125,1701916456.0,-72.265625,-17.08984375,-42.48046875,0.0,-80.56640625
366305,366305.06347381667,1701916456.0,-71.77734375,-23.92578125,-42.96875,5.37109375,222.16796875
366305,366305.06768450834,1701916456.0,-70.80078125,-23.92578125,-45.8984375,8.30078125,121.58203125
366305,366305.0718952,1701916456.0,-54.6875,-12.6953125,-51.26953125,2.9296875,-156.73828125
366305,366305.07515905,1701916456.0,-44.921875,2.9296875,-51.7578125,-2.44140625,-80.078125
366305,366305.0784229,1701916456.0,-36.1328125,1.46484375,-62.01171875,-14.6484375,-56.640625
366305,366305.08168675,1701916456.0,-16.11328125,-5.37109375,-65.4296875,-2.9296875,-148.92578125
366305,366305.0849506,1701916456.0,-41.50390625,-10.7421875,-67.3828125,7.8125,-193.359375
366305,366305.08821445,1701916456.0,-77.1484375,-11.71875,-62.5,7.32421875,-131.8359375
366305,366305.0914783,1701916456.0,-50.29296875,-7.32421875,-44.921875,2.44140625,-90.33203125
366305,366305.09474215,1701916456.0,-25.390625,-1.953125,-23.4375,6.8359375,-100.09765625
366305,366305.098006,1701916456.0,-18.06640625,-5.37109375,-14.6484375,21.97265625,-180.17578125
366305,366305.10126985,1701916456.0,-15.13671875,-20.5078125,-17.08984375,24.4140625,6.34765625
366305,366305.1045337,1701916456.0,-30.2734375,-34.66796875,-20.01953125,10.25390625,260.7421875
366305,366305.10779755,1701916456.0,-6.8359375,-42.48046875,-28.80859375,2.9296875,48.33984375
366305,366305.1110614,1701916456.0,21.484375,-47.36328125,-37.109375,9.765625,-124.0234375
366305,366305.1148205833,1701916456.0,12.20703125,-58.10546875,-30.76171875,10.25390625,-12.6953125
366305,366305.11857976665,1701916456.0,-24.90234375,-66.89453125,-28.3203125,-1.46484375,-50.78125
366305,366305.12233895,1701916456.0,-36.1328125,-62.01171875,-40.0390625,-3.90625,-201.171875
