unix_ms,event_type,title,description,x,y,z
1701917035851,Global Eye Tracking,Left,,-48.60247,18.27781,90.41633
1701917035851,Global Eye Tracking,Right,,-52.76905,18.1139,88.0239
1701917035963,Player,position,-,-1.615247,1.705151,3.697606
1701917035963,Player,orientation,,352.4425,356.3947,357.6271
1701917035963,Global Eye Tracking,Left,,-55.61891,21.15909,85.60166
1701917035963,Global Eye Tracking,Right,,-59.40517,20.84833,83.00932
1701917036074,Player,position,-,-1.615995,1.705173,3.698256
1701917036074,Player,orientation,,352.5107,356.2419,357.7578
1701917036074,Global Eye Tracking,Left,,-56.2907,20.37515,85.3391
1701917036074,Global Eye Tracking,Right,,-60.04473,20.07398,82.72414
1701917036186,Player,position,-,-1.616995,1.705131,3.698781
1701917036186,Player,orientation,,352.523,355.8919,357.9493
1701917036186,Global Eye Tracking,Left,,-48.34655,23.46007,89.40538
1701917036186,Global Eye Tracking,Right,,-52.53105,23.15302,87.03336
1701917036297,Player,position,-,-1.61849,1.705252,3.69904
1701917036297,Player,orientation,,352.4617,355.1699,358.0556
1701917036297,Global Eye Tracking,Left,,-47.645,22.39154,90.04782
1701917036297,Global Eye Tracking,Right,,-51.88736,22.11301,87.68487
1701917036409,Player,position,-,-1.619948,1.705246,3.699394
1701917036409,Player,orientation,,352.442,354.4807,358.1641
1701917036409,Global Eye Tracking,Left,,-47.7553,22.6422,89.92905
1701917036409,Global Eye Tracking,Right,,-52.0154,22.35992,87.54911
1701917036520,Player,position,-,-1.620725,1.70528,3.699972
1701917036520,Player,orientation,,352.4042,354.3491,358.3005
1701917036520,Global Eye Tracking,Left,,-47.29985,22.88689,90.11213
1701917036520,Global Eye Tracking,Right,,-51.59516,22.60112,87.74213
1701917036631,Player,position,-,-1.621095,1.705331,3.700539
1701917036631,Player,orientation,,352.343,354.381,358.2954
1701917036631,Global Eye Tracking,Left,,-47.20276,21.99658,90.37762
1701917036631,Global Eye Tracking,Right,,-51.50511,21.7224,88.01025
