id,lsl_ts,unix_ts,TP9,AF7,AF8,TP10,AUX
11298,11327.83966385441,1706652016.0,-101.5625,143.5546875,0.0,-37.109375,226.5625
11299,11327.843584978651,1706652016.0,-72.265625,154.78515625,8.7890625,-26.3671875,-32.2265625
11300,11327.847506102891,1706652016.0,-37.109375,141.11328125,12.20703125,-25.87890625,-211.42578125
11301,11327.847857408187,1706652016.0,-1.953125,128.41796875,14.16015625,-20.5078125,131.8359375
11302,11327.851610106936,1706652016.0,-9.765625,133.7890625,16.11328125,-20.01953125,295.41015625
11303,11327.855362805685,1706652016.0,-29.78515625,134.27734375,12.20703125,-13.671875,7.8125
11304,11327.859115504434,1706652016.0,1.46484375,134.765625,9.27734375,-30.76171875,-79.58984375
11305,11327.862868203183,1706652016.0,49.8046875,135.7421875,5.37109375,-42.48046875,-40.0390625
11306,11327.866620901932,1706652016.0,26.3671875,125.48828125,8.7890625,-13.671875,-38.0859375
11307,11327.870373600681,1706652016.0,-26.85546875,115.72265625,21.97265625,6.34765625,-79.1015625
11308,11327.87412629943,1706652016.0,-3.41796875,106.93359375,32.2265625,4.8828125,-100.5859375
11309,11327.877878998179,1706652016.0,16.6015625,104.4921875,28.80859375,15.13671875,78.61328125
11310,11327.881631696928,1706652016.0,27.83203125,94.7265625,33.203125,27.34375,64.94140625
11311,11327.885384395677,1706652016.0,16.6015625,90.33203125,35.64453125,27.34375,-128.90625
11312,11327.889137094426,1706652016.0,8.7890625,106.4453125,22.4609375,13.18359375,-58.10546875
11313,11327.892889793175,1706652016.0,42.48046875,127.9296875,17.08984375,0.9765625,145.01953125
11314,11327.896642491924,1706652016.0,36.62109375,152.83203125,23.92578125,6.34765625,-18.5546875
11315,11327.900395190672,1706652016.0,29.296875,163.57421875,21.97265625,15.13671875,-162.109375
11316,11327.904147889421,1706652016.0,30.76171875,161.1328125,20.5078125,4.8828125,-149.90234375
11317,11327.90790058817,1706652016.0,25.87890625,158.203125,25.87890625,5.37109375,-151.3671875
11318,11327.91165328692,1706652016.0,63.4765625,162.59765625,26.3671875,24.90234375,-153.3203125
11319,11327.915405985668,1706652016.0,68.359375,167.96875,30.76171875,36.62109375,-55.17578125
11320,11327.919158684417,1706652016.0,31.25,174.8046875,29.78515625,30.2734375,139.16015625
11321,11327.92469695816,1706652016.0,31.25,197.75390625,27.83203125,21.484375,0.0
11322,11327.928366060421,1706652016.0,77.63671875,232.91015625,29.78515625,21.484375,-175.78125
11323,11327.932035162683,1706652016.0,59.08203125,261.23046875,33.69140625,18.06640625,-84.9609375
11324,11327.935704264944,1706652016.0,41.015625,265.625,38.0859375,55.6640625,134.765625
11325,11327.939373367206,1706652016.0,69.3359375,218.75,45.41015625,54.6875,254.39453125
11326,11327.943042469467,1706652016.0,71.77734375,188.96484375,47.36328125,24.4140625,-60.05859375
11327,11327.946711571729,1706652016.0,67.3828125,197.265625,47.8515625,34.1796875,-159.66796875
11328,11327.95038067399,1706652016.0,34.1796875,228.515625,57.6171875,33.69140625,-65.91796875
11329,11327.954049776252,1706652016.0,7.32421875,286.1328125,56.15234375,1.46484375,-80.078125
11330,11327.957718878513,1706652016.0,48.33984375,325.68359375,44.43359375,-32.71484375,-110.3515625
11331,11327.961387980775,1706652016.0,86.9140625,345.703125,47.8515625,-11.71875,-67.87109375
11332,11327.965057083036,1706652016.0,34.66796875,334.9609375,60.546875,2.9296875,-40.0390625
11333,11327.968726185298,1706652016.0,8.7890625,280.2734375,60.546875,-8.7890625,-110.3515625
11334,11327.97239528756,1706652016.0,31.25,206.54296875,62.5,-12.20703125,-267.08984375
11335,11327.97606438982,1706652016.0,46.38671875,137.20703125,63.4765625,-5.859375,-157.71484375
11336,11327.979733492082,1706652016.0,25.390625,96.19140625,64.94140625,9.27734375,208.984375
11337,11327.983402594344,1706652016.0,9.765625,68.359375,64.453125,-18.06640625,-20.5078125
11338,11327.987071696605,1706652016.0,32.71484375,27.34375,62.5,-27.83203125,-256.8359375
11339,11327.990740798867,1706652016.0,30.76171875,1.953125,54.19921875,-24.4140625,-279.78515625
11340,11327.994409901128,1706652016.0,4.39453125,1.953125,47.8515625,-35.64453125,-303.22265625
11341,11328.000045711873,1706652016.0,-14.16015625,3.90625,46.38671875,-51.7578125,-138.671875
11342,11328.003968382114,1706652016.0,-21.97265625,-0.9765625,43.9453125,-51.26953125,-83.984375
11343,11328.007891052355,1706652016.0,1.46484375,-6.8359375,41.50390625,-47.8515625,-57.12890625
11344,11328.011813722596,1706652016.0,22.4609375,-6.34765625,38.57421875,-55.6640625,-62.5
