1,1705745347.0,1705745349.0,AF7,44.17387158131199,4601.131521892502,78.31500700792908,64.03994933095292,284.3859484828666,201.6733992138178,298.4185240986834,43.07070312676561,258.341686437292,292.2788472346248,398.96171384475576,241.85803793391256,404.6249830694786,1007.4229275338164,117.15859795556258,399.7558319959221,32.436454960396674,198.72271125325926,201.30052195622753,290.3938459560965,193.2401498858377,167.51003410469008,133.94059749149986,346.7116809287856,786.4070562475717,414.83873999796583,286.7640461302001,447.94866622889924,280.7148618264036,440.76623893895413,324.53773592141,515.8876562402104,414.39413788283684,256.59973035394677,150.57568392220347,395.98351455827265,502.7467663676368,119.16123980248022,569.6258940933305,624.164080095767,527.0792810700281,175.8041962622222,248.66157975955977,123.42623899936989,136.73995516683465,238.76831838225576,142.01432647288956,340.6431025529272,482.69226560392826,871.8433645782342,141.40501582591918,93.10635432141632,72.95890696680911,189.43873883901884,219.22481007512567,132.65059684643145,77.37781321212583,29.707212177501845,298.03187293520193,282.2171932397216,76.40993481696626,296.41946627741123,284.994912773059,117.89858622281403,104.84195067425566,72.11535691624091,219.9686553353166,171.07065809776196,105.9498225561471,78.71044180684817,65.71784455508805,84.30591210625192,309.04181522096997,73.70559010493032,190.8284685440361,147.91971189213916,144.64245353199058,95.06983211626013,61.822207284244655,212.77319788150677,12.164746149304676,120.53402302947188,93.80871830978259,61.95970442979329,101.54212630455505,735.0894912441315,325.25828161134905,2.6771115972078885,47.18481616748276,28.7250377632237,1.8319258366063274,6.232948334933555,11.409013631769911,5.531317577732404,1.505988594281205,0.33075921513910356,0.20578434002114634,0.4190898197067498,0.01886774121667627,0.016003611239226632,0.017319852558999836,0.014921918694137502,0.012683755820484357,0.012535822118654914,0.011391775712924278,0.010619471810109915,0.008867619979703504,0.009212086917799145,0.008681979610052683,0.0075838208802117245,0.007258359617856537,0.006874364471319278,0.005893832864867817,0.006965338315530053,0.005409422120149352,0.005565977111819696,0.005527143263919141,0.00550755151504084,0.004398766127085828,0.005054265917186231,0.0038458874271674022,0.004922691799190829,0.0038466662985583515,0.004271091732008316,0.003359893622960709,0.00440950889899987,0.0035624926028883265,0.0036289535908343128,0.0031307483342961984,0.004127871267159567,0.0028470529927410917,0.00286191696150857,0.003623440523904887,0.0026296977400786826,0.002891176285189471,0.0027721223912724646,0.002895931861859857,0.002676329542710062,0.002725657831569708,0.0024624453013221506,0.002272117099826114,0.0028349581108358607,0.0021565454895338,0.0022806879833137655,0.0023802285922081942,0.0021959664027964886,0.0022378111577740444,0.0020243888283535357,0.0021534208652964023,0.0019276984186522945,0.0019538102696102597,0.002138884417926537,0.0019508863406785702,0.0018179231727893817,0.0017552831691642376,0.002185437574426327,0.001770284798486229,0.0017606890610068942,0.0017525461572006572,0.0016480113462603169,0.0019419714443250525,0.0014910152704235304,0.0019043864964862147,0.0015529115372039876,0.001585899696671304,0.0015944129186435984,0.0015234809800308638,0.001537256225293085,0.0015098853400207488,0.0015091534226801657,0.001285695607643647,0.0024624791249073063,0.0010851570881128133,0.0015810287797884367,0.001323157111949058,0.0013321852424823875,0.0013633834762755038,0.0012942356837776718,0.001261251531028173,0.0012371883553296548,0.0014116743093453802,0.0012056658308975305,0.0012500820503376865,0.0012036354116029446,0.0011632682103124186,0.0012260194626132477,0.0011406793144286731,0.0011846502564142845,0.0011186276452646372,0.0011874135891693036,0.0011083522765737083,0.0012521690724816134,0.0008268099830187416,0.0012510680328100203,0.0009977244426220204,0.0011330379755347343,0.0010313478565837548,0.0010145506012472036,0.0010342927391014493,0.0010023879538792575,0.0009688408682109504,0.0011109224628283866,0.0008553113601822216,0.0009435976030953289,0.0010090005411390636,0.0009298913787307168,0.0009625872877202467,0.0009048563219502593,0.0008866037772672726,0.0009480940677065136,0.0008664500128742903,0.0008763814230610906,0.0008766938984420109,0.0009206595655703646,0.0007880474503773089,0.0008628814387855796,0.0008938471809190932,0.0008246283124589786,0.0008450258101709416,0.0007805814161525597,0.0008607560708965119,0.0007623382559731242,0.0007991415077778593,0.0007980669294882235,0.0007724792099931032,0.0007642443561096259,0.0007942538206017322,0.0007663833788478274,0.0007879165088920653,0.0007255465834487302,0.000756591888679149,0.0007133674528360871,0.0007679492120206308,0.0006730213773472792,0.0006835120578606521,0.0007388525197952211,0.0006819999458686886,0.0007188131478908342,0.0006685235209863492,0.0007202886701787783,0.0006362565243398517,0.0006745718458355762,0.0006282554575453897,0.0007506207930743028,0.0006209478083095544,0.000607317666576547,0.0006893820609382732,0.0006317903542801479,0.0006566676387861264,0.0005939616838444816,0.0006350550414829569,0.0006330126988069222,0.0006163561574803152,0.0006010920758560609,0.0005950545039205149,0.0005893617556487539,0.0006358723165380911,0.0006024764989208609,0.0005666917264040384,0.0005896981429420785,0.0005639259500302768,0.0005908186930358945,0.00058429068046675,0.0005448297261521397,0.0005509110438406993,0.0005760765248711379,0.000529092742908348,0.000565279946508827,0.0005522239061605075,0.0005120454185907932,0.0005441058095706703,0.0005249261914685454,0.0005215631177076228,0.0005037896299359767,0.0005846572707459966,0.0004992024310489248,0.0004966984438683425,0.0005150728772412657,0.0004951056706330834,0.0005712946473411782,0.00043424759471203756,0.0005177749571467719,0.0004908023606989688,0.0004910479318920491,0.0004700266271666514,0.0004896124613683776,0.0004990767842967543,0.0004188158670402148,0.0005119217544682438,0.00045297292718447736,0.0004685187917934289,0.0004748771536388075,0.000454543120600366,0.0004403943096401837,0.0004595759219374188,0.0004452085133659569,0.00046162198327757146,0.00041711584813887274,0.0004572016344387332,0.0004444972156157109,0.0004197532526199999,0.0004401956538822936,0.00043113542047237206,0.00040193390690728824,0.00044839993490115447,0.0004452482215981517,0.00039923446415534854,0.0004096227867232271,0.0004193595587068278,0.00039529851982093243,0.0004544609178977277,0.00037170796020130875,0.00041812394472066585,0.0004023716589179735,0.00039712964391896695,0.0003810536455957796,0.0004057834863711578,0.0003912903356902737,0.0003786329954719231,0.0003961376452763016,0.0003807207545744861,0.0003765843010749097,0.0003924548095594496,0.00037022932700643476,0.0003693510854566966,0.00037938444685533363,0.00036830323626654545,0.000357420091344549,0.00038505216185489444,0.0003470239936250074,0.0003692674334525604,0.000357748790274701,0.00035419243664226095,0.0003618226823492663,0.0003682557089515168,0.00033085699291236906,0.0003625654515851472,0.00034727942521817104,0.00035308735247074435,0.0003463496776056731,0.00034838117112501215,0.0003643980427779325,0.0003378664268963809,0.00033713312975592994,0.0003488242257522359,0.0003121982833424627,0.00034806606154188645,0.0003240760515109992,0.0003330134651477713,0.00033116689667637153,0.00031392655758297867,0.0003356053661803761,0.00031089640174309795,0.00033334250583040413,0.0003113042961957033,0.00031563510690945686,0.0003162995558179848,0.00031688456940884725,0.00030743659173871935,0.00030822124617526194,0.0003165618791445183,0.00030304954374233507,0.00032271204215646014,0.00028432643999133406,0.0003152834844063698,0.0003035549729008914,0.00029195327710031856,0.0002992649807092753,0.0002943730424141824,0.00030088966110990216,0.0002970281097661038,0.00028849086176747636,0.0002800806991378174,0.0002969042174845068,0.00029336578441267806,0.0002808150011701867,0.000282784359838609,0.00029116948242984486,0.0002767048854949802,0.00028409188812039606,0.00027607862877941983,0.00027907716005571366,0.00027154161348944754,0.00028376481545617496,0.00027636344430488944,0.00027213355759815496,0.0002730084924410534,0.00027817927530594295,0.0002653527145958154,0.0002568975854762693,0.00027301769472924984,0.0002641077774006624,0.00026367117300344874,0.0002642420218954122,0.0002622916910788769,0.0002498180092469892,0.00027686448105826525,0.00024973410592005435,0.0002582636394757326,0.0002671677756954415,0.00024996390726815396,0.0002607069769957242,0.0002470332752579009,0.00025403314063102784,0.0002501033954653132,0.00024799025996081325,0.00024092088319165153,0.00025750538121158345,0.00024093283993496077,0.0002487256544436604,0.00024016701458717837,0.000239617911989533,0.0002470624718347582,0.00024049335873662189,0.000237074406373255,0.000239849192566588,0.00024034128706651212,0.00023811114973455207,0.00023549838618922407,0.00023443410864870993,0.0002389582614667307,0.00023180368380709639,0.00023428786419794345,0.00022853803640997166,0.00023007976065266608,0.00022626883249707942,0.00023552381350682848,0.0002239412248267138,0.0002325387406490534,0.0002205835243489611,0.00023014064267295808,0.00022707597496385748,0.00021724041720822055,0.00022428301975033785,0.0002202028243240059,0.0002242264181901628,0.00021387738109210358,0.0002188026189498905,0.00021718369753495576,0.00021630061649058598,0.00022271685828245693,0.00020982155568364527,0.00020893339580741276,0.0002180571560003643,0.00021165161719988092,0.00021354993297245507,0.0002089110649260383,0.0002022769420233719,0.00023304765671112836,0.0002043946455407252,0.00020708854479350932,0.00020621351075433635,0.00020923202413566423,0.0001961149424081451,0.00021373743824326959,0.00020170938377759215,0.00020452087043499332,0.00020194972639950192,0.00020110891863501737,0.00020543964956606697,0.00019909740760627983,0.00020259805479932931,0.00019846415049876517,0.0001989740662829275,0.00019249060920063768,0.00020724305181333693,0.00019037966393172553,0.00019173751347096788,0.00019790907980245503,0.0001918727912686944,0.00019722010796588763,0.00019513871158359164,0.00018905538881975757,0.0001887224709637925,0.00019373780842162343,0.0001894818225176347,0.00019236034370906586,0.00018368319464431176,0.0001922732000745165,0.00017875720354493648,0.00019424957658412774,0.00018188973587640692,0.00018937556320103494,0.0001845450385690046,0.0001815977920215019,0.0001886642061366273,0.00017901595068510812,0.00018197034564864075,0.0001858889058890665,0.00017786623595570083,0.000179642981398241,0.00018202852102708144,0.00017758442630953184,0.0001789285272550955,0.00017971662105810814,0.0001732750104888214,0.0001800224766002308,0.00017637028390873072,0.00017420083111299565,0.00017454644310874805,0.00017565473101500265,0.00017085321904405037,0.00018679719973328514,0.00016177742132677595,0.0001762121898281162,0.0001713396711309515,0.0001751020143722307,0.00017547251138399199,0.0001652728004646321,0.00017376154184468322,0.00016949798977023404,0.00015897070822009835,0.00018613583323303924,0.0001610630630294081,0.00017080957450337173,0.0001594712423438646,0.00017105438967877847,0.00016548642306664458,0.00016151513056420204,0.00016773480658800616,0.00016406911664566245,0.00016877339401439367,0.00015988207031031787,0.000163320100900517,0.00016106497028423681,0.00016404249135980407,0.00015808358556840875,0.0001603986915639401,0.00016084747673424522,0.00015788851908316533,0.00016041160110242457,0.00015548471353262806,0.00013462913463348967,0.0003478276196805248,0.00011629660435125746,0.0001609373373777503,0.00015914883660544092,0.00015516398990305088,0.00015743404763786834,0.00015299421121960847,0.0001547700797314999,0.0001540863399238283,0.00015422668085879576,0.00015142856850000803,0.00015492839367221124,0.000154698063174293,0.00014962050177570103,0.00015222971238440015,0.0001480420835750317,0.00015764337791661525,0.0001494762586408762,0.00014750068882921614,0.000146357674806492,0.0001506977118296743,0.00014892229807157546,0.00014612008727858,0.0001509520054050937,0.00014898836332325382,0.00014211119179218784,0.00015012627433600638,0.00014476354853481827,0.00014543500779404218,0.00015030304696989037,0.0001413972547563995,0.00014848506170930754,0.0001420391261241011,0.00014554321764982892,0.0001400395104141111,0.00014385802292908427,0.00014324548447487356,0.00014410642822091445,0.00014209483813818697,0.00013886185632075524,0.00014433491697755037,0.00014209265313747883,0.000142404739464171,0.00013741320003374252,0.0001415886057506833,0.00013732581317250285,0.00014012164191398754,0.00014331120928185888,0.00013624934174706176,0.0001385107480869851,0.000139478000497737,0.0001319662329422221,0.00014450665514496522,0.00013659956595103874,0.00013321006814739027,0.00013915357314005878,0.00013553805330515276,0.00013899634459131892,0.00013333690490086465,0.00012860705080565353,0.00014051043499719774,0.00013228142768886717,0.00013534564318960535,0.00013012243027342937,0.00013718047907989298,0.00013490848631483068,0.00012993791541561283,0.00013242583571952514,0.00013316485031837118,0.00013175256937372857,0.00013082858041922195,0.00013141839493761303,0.00013245636191828303,0.00012960840264542514,0.00013050103010610298,0.00012954903837325514,0.00013167130853085145,0.0001263324730140964,0.00013052369701213574,0.00012870365398798045,0.00012840722765946523,0.00012919759800331465,0.0001242893906560804,0.00013246628307805378,0.0001263197575707767,0.0001262605060900188,0.0001279059122348252,0.00012541274557143002,0.00013019205769283662,0.00012098592629595073,0.0001289198973097719,0.00012398767797278017,0.00012621833623729638,0.00012246848480596974,0.00012293263366666853,0.00012695778271069102,0.00012325891092318365,0.0001230887754110011,0.0001233555572499717,0.00012467905331329038,0.00012417129461463422,0.0001216286467871487,0.0001245133786761243,0.00012126709336378619,0.0001231771327875534,0.00011893189008474375,0.00012174038687494715,0.00012579865337432002,0.00011883351185407694,0.00012039363611966219,0.00012070412953905845,0.00012139493875327844,0.00011556880375690216,0.00012662566085843254,0.00011622907522145526,0.00011904822031109943,0.0001203578552381143,0.00011750478406884048,0.00011940580171041756,0.00011866111065903179,0.00011780503884364815,0.00011815890984143101,0.00011713665101709432,0.00011988103300010853,0.00011378164274266508,0.00011708271742163283,0.00011884371236122907,0.00011610586418754855,0.0001155718189496971,0.00011496772581070559,0.0001200065501496174,0.00011340810687660949,0.0001163607696685737,0.00011476675888238072,0.00011399404632004077,0.00011802886482552462,0.0001116263746131456,0.00011696527361130853,0.00011329445764911163,0.00011283687123660349,0.00011381580754297911,0.00011475721860445856,0.00010963482318351666,0.00011511596865580693,0.00011571861234720732,0.00010975411897132156,0.00011335234256875344,0.00011127659952641164,0.00011208349047077112,0.00011142977048656532,0.00011512433581093728,0.00010988323995791903,0.00011169247142996748,0.00011013878084792908,0.00011039039312928217,0.00011321625616501842,0.00010843990713461704,0.00010976091091777359,0.00011080221567123421,0.00010930846066119718,0.00010882204241915319,0.00011289059271367955,0.00010792527688547148,0.00010913245288692104,0.0001093337167543624,0.00010976298613122122,0.00010740098481735333,0.00010916944711284905,0.0001075727620105685,0.00011009208295888916,9.949721960275319e-05,0.00012518213586714674,0.00010167552085421874,0.00010735494088669465,0.00010519269538835578,0.000106994990746483,0.00010642141679423112,0.00010764053879858292,0.00010478207465625996,0.0001070839360736455,0.00010599275764359528,0.00010624843659168558,0.00010537573703864084,0.00010618483228680798,0.00010521699966447592,0.00010553577878274229,0.00010452655001519284,0.00010584652086931562,0.00010522313504711517,0.00010121251129858043,0.00010677570840674744,0.00010698981089518234,9.99188791323365e-05,0.00010622715590328599,0.00010402546829653829,0.00010346196678743616,0.00010647316862057242,9.751761658119887e-05,0.00010428279174352683,0.00010397392022720209,0.00010279527496263855,0.00010424978162582348,0.00010112452521926266,0.00010282100532157319,0.0001030218519912271,0.00010136422316909484,0.00010210677777473036,0.00010134649455591598,0.0001018150132659721,0.00010212844501463899,0.0001001734395284722,0.00010279847235304986,0.0001003076410134827,0.00010152743696429222,0.0001025401540549911,9.600595050201645e-05,0.00010262199302093053,0.00010071685877146455,9.995346446822976e-05,9.996743748436346e-05,0.00010138895152699286,9.844349756304116e-05,0.00010053908628869339,9.90502429772875e-05,9.950312610323319e-05,9.935402297800589e-05,9.99803913554438e-05,9.843738651061618e-05,9.825899355765486e-05,9.941226745519685e-05,9.933961384081823e-05,9.7672771272668e-05,9.91840017164564e-05,9.910322796943985e-05,9.634764384453448e-05,0.00010069457762335008,9.643406688178339e-05,9.793795868243974e-05,9.65602337956364e-05,9.87220149022598e-05,9.74255685185129e-05,9.72137858926179e-05,9.812123616767123e-05,9.537132433236426e-05,9.643723193199372e-05,9.882149558465354e-05,9.51753189411357e-05,9.841512743226378e-05,9.610665449208393e-05,9.551572715151894e-05,9.700426406155822e-05,9.601436082556296e-05,9.550959848076112e-05,9.682517645806685e-05,9.526325222213359e-05,9.851801203963496e-05,8.70271686068654e-05,0.00010307427102841986,9.296436128290439e-05,9.648156466314538e-05,9.548954149995865e-05,9.47280063771901e-05,9.418871115117712e-05,9.619627390591328e-05,9.429440436871413e-05,9.499691247132961e-05,9.446698623729726e-05,9.406902560278576e-05,9.371769781686516e-05,9.575530875613784e-05,9.299873494070892e-05,9.392113514285033e-05,9.403192953217493e-05,9.52588635975206e-05,9.134289016202757e-05,9.412752887303856e-05,9.45989268144785e-05,9.345863948305162e-05,9.30459135915264e-05,9.477473865331501e-05,9.078730508190287e-05,9.41653553412555e-05,9.269645478824493e-05,9.293936624706922e-05,9.259358959896814e-05,9.300984310060503e-05,9.090469621165888e-05,9.497826761047142e-05,9.071430187124153e-05,9.270109366793421e-05,9.165531300764802e-05,9.398490930563887e-05,8.915298404132389e-05,9.416712967800647e-05,9.022438241711918e-05,9.225430033256395e-05,9.1762089573797e-05,9.155470525230913e-05,9.139687850445212e-05,9.034456079665083e-05,9.194224555453287e-05,9.120740365454923e-05,9.098829398324515e-05,9.184431575136158e-05,9.045785171106586e-05,9.103690246925025e-05,9.027804232831489e-05,9.060604400302161e-05,9.129152688035777e-05,8.953154278464107e-05,8.950093813917865e-05,9.326912959650382e-05,8.968394293685898e-05,8.976568307875929e-05,9.023799388605092e-05,8.979663315045878e-05,9.080127798739467e-05,8.975517214976315e-05,8.978606820889179e-05,8.948511063806508e-05,8.988366597222812e-05,9.024041429670895e-05,8.836262246118118e-05,9.081679968749033e-05,8.876476348668419e-05,8.948771622978573e-05,8.92659985546785e-05,8.95991189204586e-05,8.85640232847104e-05,8.974875898500909e-05,8.831850450753833e-05,8.957750191389208e-05,8.892255532922068e-05,8.773516511147782e-05,9.009000183312754e-05,8.8178805027724e-05,8.741951734969109e-05,8.922007951925087e-05,8.853604130441058e-05,8.746817039617414e-05,8.914125080666005e-05,8.650551098188461e-05,9.089410752550718e-05,8.807490626736557e-05,8.78415167068003e-05,8.816089859368209e-05,8.775965635597604e-05,8.841098655823016e-05,8.777675165403268e-05,8.748613507565824e-05,8.792484639177921e-05,8.729929616241132e-05,8.80532436235813e-05,8.696217647977318e-05,8.791343678516024e-05,8.739746044986497e-05,8.737666292048379e-05,8.712611039831039e-05,8.824441460728591e-05,8.67156324095189e-05,8.71414725713459e-05,8.698868315361277e-05,8.532163249052436e-05,9.061097024972071e-05,8.532693644549082e-05,8.699811042640448e-05,8.70153390961057e-05,8.723127370209524e-05,8.629822329622167e-05,8.64340029319166e-05,8.731701215591959e-05,8.610040951927058e-05,8.704597071151868e-05,8.585465074543426e-05,8.674523549701226e-05,8.589016046484628e-05,8.71156179492387e-05,8.588889490173055e-05,8.624241459408296e-05,8.60945791898278e-05,8.63248118038766e-05,8.590713349686298e-05,8.629722210817101e-05,8.578899568837193e-05,8.588895049232909e-05,8.614284289985987e-05,8.583541274273864e-05,8.563824974844001e-05,8.631486036965658e-05,8.536617063913484e-05,8.602437728501692e-05,8.560892625335353e-05,8.564343906266775e-05,8.527428668286704e-05,8.564803425225518e-05,8.612664496854325e-05,8.472917724462511e-05,8.592121725842473e-05,8.535458558851507e-05,8.524066166066781e-05,8.570963202679937e-05,8.472697269092969e-05,8.551909978953749e-05,8.523256340030742e-05,8.50183033512932e-05,8.568312934299757e-05,8.454327878186811e-05,8.501847120793357e-05,8.507784139325344e-05,8.501638207348723e-05,8.4941728129801e-05,8.496453678541872e-05,8.447036176048044e-05,8.53982839605255e-05,8.455488118591826e-05,8.480395752982387e-05,8.489733786467279e-05,8.459371169007481e-05,8.460081528591977e-05,8.480327262233066e-05,8.46171950108139e-05,8.475459916677773e-05,8.45908448346784e-05,8.454389832194616e-05,8.446581373203199e-05,8.484824800925466e-05,8.458079602120046e-05,8.385777883538439e-05,8.45826862078806e-05,8.449265021869455e-05,8.449224752191803e-05,8.388861943486021e-05,8.500874451978354e-05,8.41553693714899e-05,8.437048718353748e-05,8.422014127290982e-05,8.480094313147091e-05,8.3216346130032e-05,8.492582836593866e-05,8.397610586167042e-05,8.406217566410064e-05,8.456155564047155e-05,8.365301187200335e-05,8.450427703215973e-05,8.410182740041598e-05,8.392499305236577e-05,8.407423628494774e-05,8.453458676288684e-05,8.287169578225553e-05,8.466455292252783e-05,8.380629399491412e-05,8.403058625100374e-05,8.39336631798175e-05,8.394652195917018e-05,8.38233777186623e-05,8.393991599222829e-05,8.412511326983039e-05,8.369458465123026e-05,8.394946655243576e-05,8.353950410831652e-05,8.430558838042897e-05,8.358631747034965e-05,8.377797296349144e-05,8.384410164631365e-05,8.388904687686117e-05,8.362430197317529e-05,8.38672750584569e-05,8.342306683175196e-05,8.405611826614782e-05,8.382880590429698e-05,8.356161370333536e-05,8.391671820728279e-05,8.376898931393859e-05,8.35504016947499e-05,8.408107883902194e-05,8.349485906314669e-05,8.365918713260843e-05,8.385410616593519e-05,8.354573345337854e-05,8.402275573316785e-05,8.34072774143696e-05,8.371632348413391e-05,8.368249308659069e-05,8.353598858339828e-05,8.395369058899858e-05,8.319036912374272e-05,8.387635287220064e-05,8.376574712437495e-05,8.358820387428418e-05,8.377193942882926e-05,8.40593828844682e-05,4.125914276989414e-05
